northing,easting,District,Coordinate,Row 
832861.503,826810.112,KWAI TSING,10886,10886
832853.696,826809.856,KWAI TSING,10887,10887
832847.296,826807.36,KWAI TSING,10888,10888
832840.256,826803.328,KWAI TSING,10889,10889
832837.503,826796.288,KWAI TSING,10890,10890
832863.232,826665.216,KWAI TSING,10891,10891
832891.968,826661.184,KWAI TSING,10892,10892
832898.944,826657.023,KWAI TSING,10893,10893
832906.304,826650.368,KWAI TSING,10894,10894
832906.56,826644.544,KWAI TSING,10895,10895
832899.968,826620.416,KWAI TSING,10896,10896
832900.48,826596.16,KWAI TSING,10897,10897
832905.536,826577.023,KWAI TSING,10898,10898
832912.128,826571.456,KWAI TSING,10899,10899
832921.984,826571.712,KWAI TSING,10900,10900
832924.48,826572.992,KWAI TSING,10901,10901
832928.128,826585.664,KWAI TSING,10902,10902
832931.52,826605.76,KWAI TSING,10903,10903
832939.392,826612.8,KWAI TSING,10904,10904
832956.992,826614.848,KWAI TSING,10905,10905
832975.424,826611.008,KWAI TSING,10906,10906
832980.416,826611.52,KWAI TSING,10907,10907
833007.36,826620.16,KWAI TSING,10908,10908
833026.496,826633.728,KWAI TSING,10909,10909
833028.544,826633.984,KWAI TSING,10910,10910
833055.488,826611.776,KWAI TSING,10911,10911
833061.568,826595.903,KWAI TSING,10912,10912
833089.035,826578.367,KWAI TSING,10913,10913
833099.072,826568.896,KWAI TSING,10914,10914
833106.88,826547.584,KWAI TSING,10915,10915
833108.416,826546.048,KWAI TSING,10916,10916
833117.503,826545.28,KWAI TSING,10917,10917
833126.464,826548.351,KWAI TSING,10918,10918
833140.48,826555.072,KWAI TSING,10919,10919
833150.016,826564.928,KWAI TSING,10920,10920
833154.301,826579.153,KWAI TSING,10921,10921
833159.104,826601.728,KWAI TSING,10922,10922
833163.136,826603.968,KWAI TSING,10923,10923
833186.304,826606.784,KWAI TSING,10924,10924
833194.368,826614.272,KWAI TSING,10925,10925
833202.944,826635.52,KWAI TSING,10926,10926
833207.488,826639.04,KWAI TSING,10927,10927
833212.992,826640.064,KWAI TSING,10928,10928
833224.064,826634.752,KWAI TSING,10929,10929
833227.584,826633.984,KWAI TSING,10930,10930
833246.272,826635.776,KWAI TSING,10931,10931
833398.346,826785.829,KWAI TSING,10932,10932
844050.118,828262.517,SHA TIN,10933,10933
844053.662,828178.251,SHA TIN,10934,10934
844037.658,828147.978,SHA TIN,10935,10935
844051.86,828108.082,SHA TIN,10936,10936
844060.128,828088.934,SHA TIN,10937,10937
844070.138,828051.072,SHA TIN,10938,10938
844073.38,828026.03,SHA TIN,10939,10939
844077.971,827934.005,SHA TIN,10940,10940
844084.737,827889.082,SHA TIN,10941,10941
844097.618,827852.855,SHA TIN,10942,10942
844121.225,827803.872,SHA TIN,10943,10943
844153.684,827767.873,SHA TIN,10944,10944
844170.075,827753.866,SHA TIN,10945,10945
844239.786,827718.807,SHA TIN,10946,10946
844255.565,827709.34,SHA TIN,10947,10947
844256.13,827503.138,SHA TIN,10948,10948
843442.153,827530.536,SHA TIN,10949,10949
843473.736,827498.877,SHA TIN,10950,10950
843488.429,827482.118,SHA TIN,10951,10951
843513.712,827439.982,SHA TIN,10952,10952
843531.023,827402.329,SHA TIN,10953,10953
843543.242,827344.362,SHA TIN,10954,10954
843542.216,827325.273,SHA TIN,10955,10955
843538.148,827295.628,SHA TIN,10956,10956
843528.268,827256.902,SHA TIN,10957,10957
843512.288,827219.843,SHA TIN,10958,10958
843500.503,827197.107,SHA TIN,10959,10959
843468.61,827154.745,SHA TIN,10960,10960
843453.1,827141.06,SHA TIN,10961,10961
843444.792,827136.845,SHA TIN,10962,10962
843427.681,827112.246,SHA TIN,10963,10963
843424.253,827102.716,SHA TIN,10964,10964
843414.288,827088.844,SHA TIN,10965,10965
843408.221,827073.672,SHA TIN,10966,10966
843406.106,827065.113,SHA TIN,10967,10967
843405.268,827045.12,SHA TIN,10968,10968
843416.455,827025.121,SHA TIN,10969,10969
843410.388,827008.648,SHA TIN,10970,10970
843403.456,826997.377,SHA TIN,10971,10971
843388.785,826969.111,SHA TIN,10972,10972
843383.961,826963.48,SHA TIN,10973,10973
843349.998,826932.191,SHA TIN,10974,10974
843350.308,826894.186,SHA TIN,10975,10975
843340.451,826891.334,SHA TIN,10976,10976
843333.817,826885.817,SHA TIN,10977,10977
843305.846,826844.321,SHA TIN,10978,10978
843298.478,826836.343,SHA TIN,10979,10979
843285.893,826827.167,SHA TIN,10980,10980
843276.482,826823.198,SHA TIN,10981,10981
843253.895,826810.286,SHA TIN,10982,10982
843243.292,826794.145,SHA TIN,10983,10983
843244.675,826766.476,SHA TIN,10984,10984
843242.371,826750.335,SHA TIN,10985,10985
843230.846,826725.433,SHA TIN,10986,10986
843208.023,826716.873,SHA TIN,10987,10987
843192.325,826714.569,SHA TIN,10988,10988
843114.497,826695.757,SHA TIN,10989,10989
843090.291,826685.875,SHA TIN,10990,10990
843071.178,826674.508,SHA TIN,10991,10991
843052.502,826659.735,SHA TIN,10992,10992
843031.517,826635.781,SHA TIN,10993,10993
843009.322,826597.28,SHA TIN,10994,10994
842998.181,826554.188,SHA TIN,10995,10995
842978.053,826521.701,SHA TIN,10996,10996
842953.952,826503.131,SHA TIN,10997,10997
842946.049,826492.068,SHA TIN,10998,10998
842931.826,826454.533,SHA TIN,10999,10999
842927.084,826445.84,SHA TIN,11000,11000
842858.117,826367.495,SHA TIN,11001,11001
842840.589,826344.071,SHA TIN,11002,11002
842797.49,826289.378,SHA TIN,11003,11003
842743.53,826229.738,SHA TIN,11004,11004
842687.054,826180.736,SHA TIN,11005,11005
842590.281,826105.206,SHA TIN,11006,11006
842526.919,826048.354,SHA TIN,11007,11007
842516.194,826031.987,SHA TIN,11008,11008
842507.948,826025.539,SHA TIN,11009,11009
842501.562,826021.633,SHA TIN,11010,11010
842486.683,826014.814,SHA TIN,11011,11011
842474.804,826012.388,SHA TIN,11012,11012
842442.892,826002.758,SHA TIN,11013,11013
842383.085,825996.338,SHA TIN,11014,11014
842358.038,825988.713,SHA TIN,11015,11015
842325.353,825974.424,SHA TIN,11016,11016
842284.199,825952.444,SHA TIN,11017,11017
842259.523,825934.216,SHA TIN,11018,11018
842248.673,825922.777,SHA TIN,11019,11019
842242.699,825914.485,SHA TIN,11020,11020
842213.77,825866.143,SHA TIN,11021,11021
842172.488,825839.944,SHA TIN,11022,11022
842165.814,825836.911,SHA TIN,11023,11023
842163.133,825833.488,SHA TIN,11024,11024
842118.396,825801.941,SHA TIN,11025,11025
842087.427,825791.429,SHA TIN,11026,11026
842083.386,825791.4,SHA TIN,11027,11027
842078.483,825789.423,SHA TIN,11028,11028
842071.105,825788.696,SHA TIN,11029,11029
842053.443,825782.243,SHA TIN,11030,11030
842020.288,825767.888,SHA TIN,11031,11031
842009.033,825763.8,SHA TIN,11032,11032
841976.902,825748.419,SHA TIN,11033,11033
841941.105,825736.197,SHA TIN,11034,11034
841925.976,825732.539,SHA TIN,11035,11035
841899.604,825730.457,SHA TIN,11036,11036
841896.349,825731.549,SHA TIN,11037,11037
841888.841,825732.229,SHA TIN,11038,11038
841864.228,825739.111,SHA TIN,11039,11039
841845.505,825740.165,SHA TIN,11040,11040
841828.268,825738.367,SHA TIN,11041,11041
841809.484,825735.267,SHA TIN,11042,11042
841794.853,825735.267,SHA TIN,11043,11043
841769.648,825740.715,SHA TIN,11044,11044
841753.525,825741.016,SHA TIN,11045,11045
841731.987,825745.372,SHA TIN,11046,11046
841714.876,825752.378,SHA TIN,11047,11047
841701.608,825752.378,SHA TIN,11048,11048
841687.783,825746.86,SHA TIN,11049,11049
841643.765,825743.388,SHA TIN,11050,11050
841633.445,825735.521,SHA TIN,11051,11051
841625.613,825735.773,SHA TIN,11052,11052
841606.083,825734.497,SHA TIN,11053,11053
841603.513,825733.531,SHA TIN,11054,11054
841595.221,825727.641,SHA TIN,11055,11055
841588.277,825725.223,SHA TIN,11056,11056
841571.042,825726.648,SHA TIN,11057,11057
841563.974,825729.067,SHA TIN,11058,11058
841555.976,825728.757,SHA TIN,11059,11059
841504.058,825710.891,SHA TIN,11060,11060
841458.206,825725.781,SHA TIN,11061,11061
841429.997,825729.625,SHA TIN,11062,11062
841418.156,825719.457,SHA TIN,11063,11063
841409.538,825708.484,SHA TIN,11064,11064
841404.143,825699.122,SHA TIN,11065,11065
841399.796,825688.661,SHA TIN,11066,11066
841399.432,825677.609,SHA TIN,11067,11067
841401.913,825668.403,SHA TIN,11068,11068
841416.245,825637.588,SHA TIN,11069,11069
841418.032,825614.186,SHA TIN,11070,11070
841405.147,825595.284,SHA TIN,11071,11071
841405.457,825585.488,SHA TIN,11072,11072
841417.523,825569.658,SHA TIN,11073,11073
841422,825559.814,SHA TIN,11074,11074
841422,825545.182,SHA TIN,11075,11075
841417.288,825534.705,SHA TIN,11076,11076
841398.034,825501.987,SHA TIN,11077,11077
841383.313,825483.867,SHA TIN,11078,11078
841372.986,825465.825,SHA TIN,11079,11079
841361.056,825434.393,SHA TIN,11080,11080
841351.337,825415.236,SHA TIN,11081,11081
841340.845,825399.674,SHA TIN,11082,11082
841334.707,825392.359,SHA TIN,11083,11083
841311.334,825369.171,SHA TIN,11084,11084
841299.058,825353.176,SHA TIN,11085,11085
841293.851,825336.809,SHA TIN,11086,11086
841293.851,825309.158,SHA TIN,11087,11087
841290.689,825286.528,SHA TIN,11088,11088
841288.953,825285.723,SHA TIN,11089,11089
841278.061,825274.147,SHA TIN,11090,11090
841275.871,825269.913,SHA TIN,11091,11091
841267.868,825247.95,SHA TIN,11092,11092
841262.049,825228.518,SHA TIN,11093,11093
841256.056,825215.607,SHA TIN,11094,11094
841249.603,825192.549,SHA TIN,11095,11095
841242.719,825162.08,SHA TIN,11096,11096
841239.789,825125.831,SHA TIN,11097,11097
841240.161,825111.944,SHA TIN,11098,11098
841234.643,825093.035,SHA TIN,11099,11099
841223.793,825080.449,SHA TIN,11100,11100
841188.021,825056.58,SHA TIN,11101,11101
841182.751,825051.806,SHA TIN,11102,11102
841173.947,825046.288,SHA TIN,11103,11103
841157.868,825031.143,SHA TIN,11104,11104
841150.032,825017.77,SHA TIN,11105,11105
841131.133,825004.858,SHA TIN,11106,11106
841113.001,825003.704,SHA TIN,11107,11107
841111.626,825002.94,SHA TIN,11108,11108
841103.935,825004.397,SHA TIN,11109,11109
841097.021,825000.246,SHA TIN,11110,11110
841088.453,824989.561,SHA TIN,11111,11111
841082.174,824985.934,SHA TIN,11112,11112
841082.174,824983.243,SHA TIN,11113,11113
841087.044,824975.703,SHA TIN,11114,11114
841098.93,824946.448,SHA TIN,11115,11115
841101.143,824937.901,SHA TIN,11116,11116
841095.486,824885.69,SHA TIN,11117,11117
841097.731,824866.731,SHA TIN,11118,11118
841100.09,824815.906,SHA TIN,11119,11119
841098.662,824794.52,SHA TIN,11120,11120
841097.982,824753.691,SHA TIN,11121,11121
841100.09,824704.13,SHA TIN,11122,11122
841106.413,824671.441,SHA TIN,11123,11123
841123.207,824624.276,SHA TIN,11124,11124
841142.177,824552.571,SHA TIN,11125,11125
841172.74,824466.103,SHA TIN,11126,11126
841173.883,824446.053,SHA TIN,11127,11127
841197.518,824383.032,SHA TIN,11128,11128
840950.734,824364.403,SHA TIN,11129,11129
840558.997,824337.305,SHA TIN,11130,11130
840511.753,824336.194,SHA TIN,11131,11131
840483.817,824333.783,SHA TIN,11132,11132
840466.117,824330.497,SHA TIN,11133,11133
840460.513,824328.53,SHA TIN,11134,11134
840453.542,824324.505,SHA TIN,11135,11135
840448.963,824320.636,SHA TIN,11136,11136
840443.905,824314.387,SHA TIN,11137,11137
840437.594,824299.705,SHA TIN,11138,11138
840424.876,824279.277,SHA TIN,11139,11139
840417.08,824270.169,SHA TIN,11140,11140
840409.915,824263.209,SHA TIN,11141,11141
840392.598,824249.6,SHA TIN,11142,11142
840385.714,824245.576,SHA TIN,11143,11143
840348.401,824231.079,SHA TIN,11144,11144
840338.616,824229.38,SHA TIN,11145,11145
840308.685,824227.243,SHA TIN,11146,11146
840254.688,824229.216,SHA TIN,11147,11147
840242.781,824230.331,SHA TIN,11148,11148
840223.054,824233.596,SHA TIN,11149,11149
840213.036,824233.961,SHA TIN,11150,11150
840177.272,824238.123,SHA TIN,11151,11151
840165.433,824240.096,SHA TIN,11152,11152
840143.523,824242.103,SHA TIN,11153,11153
840135.435,824242.068,SHA TIN,11154,11154
840131.545,824241.357,SHA TIN,11155,11155
840128.334,824239.137,SHA TIN,11156,11156
840120.627,824229.588,SHA TIN,11157,11157
840120.426,824227.917,SHA TIN,11158,11158
840126.841,824220.09,SHA TIN,11159,11159
840138.564,824209.185,SHA TIN,11160,11160
840155.572,824203.333,SHA TIN,11161,11161
840160.238,824202.841,SHA TIN,11162,11162
840160.785,824202.237,SHA TIN,11163,11163
840159.533,824201.085,SHA TIN,11164,11164
840151.834,824196.929,SHA TIN,11165,11165
840126.445,824194.418,SHA TIN,11166,11166
840118.517,824195.945,SHA TIN,11167,11167
840090.758,824211.743,SHA TIN,11168,11168
840082.809,824213.22,SHA TIN,11169,11169
840072.046,824211.743,SHA TIN,11170,11170
840071.044,824208.737,SHA TIN,11171,11171
840073.212,824203.872,SHA TIN,11172,11172
840081.863,824193.474,SHA TIN,11173,11173
840084.309,824189.37,SHA TIN,11174,11174
840089.288,824165.305,SHA TIN,11175,11175
840093.818,824158.784,SHA TIN,11176,11176
840097.234,824149.252,SHA TIN,11177,11177
840105.861,824132.604,SHA TIN,11178,11178
840107.81,824117.338,SHA TIN,11179,11179
840107.289,824112.421,SHA TIN,11180,11180
840105.128,824106.616,SHA TIN,11181,11181
840105.192,824102.569,SHA TIN,11182,11182
840112.422,824082.709,SHA TIN,11183,11183
840109.493,824075.591,SHA TIN,11184,11184
840070.261,824076.091,SHA TIN,11185,11185
840043.538,824074.878,SHA TIN,11186,11186
840038.742,824073.799,SHA TIN,11187,11187
840024.64,824072.808,SHA TIN,11188,11188
840021.5,824073.295,SHA TIN,11189,11189
840009.344,824071.083,SHA TIN,11190,11190
839996.241,824066.841,SHA TIN,11191,11191
839968.728,824060.628,SHA TIN,11192,11192
839957.118,824059.253,SHA TIN,11193,11193
839938.26,824053.357,SHA TIN,11194,11194
839881.763,824029.907,SHA TIN,11195,11195
839873.827,824028.406,SHA TIN,11196,11196
839852.953,824028.135,SHA TIN,11197,11197
839839.455,824026.086,SHA TIN,11198,11198
839825.757,824022.451,SHA TIN,11199,11199
839813.226,824018.079,SHA TIN,11200,11200
839795.339,824010.459,SHA TIN,11201,11201
839789.593,824008.851,SHA TIN,11202,11202
839780.108,824008.382,SHA TIN,11203,11203
839771.263,824010.354,SHA TIN,11204,11204
839763.532,824014.309,SHA TIN,11205,11205
839748.028,824026.311,SHA TIN,11206,11206
839738.471,824030.171,SHA TIN,11207,11207
839731.211,824030.354,SHA TIN,11208,11208
839718.07,824028.7,SHA TIN,11209,11209
839708.017,824028.51,SHA TIN,11210,11210
839695.199,824031.277,SHA TIN,11211,11211
839687.707,824033.753,SHA TIN,11212,11212
839683.127,824035.983,SHA TIN,11213,11213
839667.872,824046.091,SHA TIN,11214,11214
839663.554,824049.888,SHA TIN,11215,11215
839659.418,824054.454,SHA TIN,11216,11216
839650.045,824068.33,SHA TIN,11217,11217
839646.92,824071.73,SHA TIN,11218,11218
839640.671,824076.049,SHA TIN,11219,11219
839636.26,824077.795,SHA TIN,11220,11220
839596.998,824087.697,SHA TIN,11221,11221
839587.809,824088.064,SHA TIN,11222,11222
839582.295,824086.778,SHA TIN,11223,11223
839572.371,824082.275,SHA TIN,11224,11224
839563.457,824075.015,SHA TIN,11225,11225
839540.506,824052.662,SHA TIN,11226,11226
839491.893,824009.196,SHA TIN,11227,11227
839484.818,824004.417,SHA TIN,11228,11228
839471.923,823997.998,SHA TIN,11229,11229
839464.941,823996.982,SHA TIN,11230,11230
839455.457,823997.321,SHA TIN,11231,11231
839440.584,823996.351,SHA TIN,11232,11232
839404.55,823986.521,SHA TIN,11233,11233
839396.478,823983.148,SHA TIN,11234,11234
839390.818,823978.877,SHA TIN,11235,11235
839362.078,823950.737,SHA TIN,11236,11236
839357.372,823948.162,SHA TIN,11237,11237
839348.583,823946.068,SHA TIN,11238,11238
839341.91,823946.658,SHA TIN,11239,11239
839336.263,823948.976,SHA TIN,11240,11240
839312.268,823970.883,SHA TIN,11241,11241
839303.63,823975.343,SHA TIN,11242,11242
839294.822,823977.843,SHA TIN,11243,11243
839163.721,823983.338,SHA TIN,11244,11244
839143.628,823983.306,SHA TIN,11245,11245
839132.115,823982.341,SHA TIN,11246,11246
839125.632,823980.873,SHA TIN,11247,11247
839111.896,823975.242,SHA TIN,11248,11248
839104.242,823970.595,SHA TIN,11249,11249
839037.795,823918.411,SHA TIN,11250,11250
839032.601,823915.228,SHA TIN,11251,11251
839026.643,823913.657,SHA TIN,11252,11252
839021.146,823913.921,SHA TIN,11253,11253
839006.39,823920.11,SHA TIN,11254,11254
838995.315,823922.542,SHA TIN,11255,11255
838987.447,823921.496,SHA TIN,11256,11256
838970.05,823914.678,SHA TIN,11257,11257
838960.55,823913.12,SHA TIN,11258,11258
838952.401,823913.564,SHA TIN,11259,11259
838920.888,823918.196,SHA TIN,11260,11260
838915.903,823919.853,SHA TIN,11261,11261
838903.584,823926.383,SHA TIN,11262,11262
838900.857,823930.083,SHA TIN,11263,11263
838898.738,823935.814,SHA TIN,11264,11264
838893.636,823943.857,SHA TIN,11265,11265
838889.343,823947.938,SHA TIN,11266,11266
838882.776,823951.709,SHA TIN,11267,11267
838878.237,823953.008,SHA TIN,11268,11268
838871.405,823953.28,SHA TIN,11269,11269
838862.775,823951.354,SHA TIN,11270,11270
838790.535,823928.011,SHA TIN,11271,11271
838782.898,823924.325,SHA TIN,11272,11272
838778.177,823923.601,SHA TIN,11273,11273
838771.839,823924.373,SHA TIN,11274,11274
838764.533,823927.171,SHA TIN,11275,11275
838732.566,823947.312,SHA TIN,11276,11276
838721.496,823951.905,SHA TIN,11277,11277
838715.931,823952.289,SHA TIN,11278,11278
838710.686,823951.456,SHA TIN,11279,11279
838693.716,823944.392,SHA TIN,11280,11280
838684.396,823941.961,SHA TIN,11281,11281
838673.91,823941.858,SHA TIN,11282,11282
838664.811,823945.307,SHA TIN,11283,11283
838658.928,823950.482,SHA TIN,11284,11284
838656.193,823954.503,SHA TIN,11285,11285
838651.376,823964.572,SHA TIN,11286,11286
838640.125,823996.812,SHA TIN,11287,11287
838629.843,824009.32,SHA TIN,11288,11288
838611.112,824028.738,SHA TIN,11289,11289
838602.692,824032.237,SHA TIN,11290,11290
838594.838,824031.273,SHA TIN,11291,11291
838581.225,824037.296,SHA TIN,11292,11292
838557.408,824040.381,SHA TIN,11293,11293
838550.788,824042.228,SHA TIN,11294,11294
838545.383,824044.691,SHA TIN,11295,11295
838538.153,824050.907,SHA TIN,11296,11296
838531.9,824051.002,SHA TIN,11297,11297
838528.678,824049.513,SHA TIN,11298,11298
838527.07,824045.821,SHA TIN,11299,11299
838527.228,824042.911,SHA TIN,11300,11300
838530.157,824040.061,SHA TIN,11301,11301
838541.648,824034.333,SHA TIN,11302,11302
838562.299,824027.948,SHA TIN,11303,11303
838570.171,824020.983,SHA TIN,11304,11304
838580.208,824007.44,SHA TIN,11305,11305
838588.481,824000,SHA TIN,11306,11306
838594.312,823996.25,SHA TIN,11307,11307
838595.687,823990.5,SHA TIN,11308,11308
838593.5,823983.937,SHA TIN,11309,11309
838565.388,824006.528,SHA TIN,11310,11310
838557.715,824010.277,SHA TIN,11311,11311
838552.546,824011.648,SHA TIN,11312,11312
